Local ID,County,Municipality,On,From,To,Approach,Direction,AADT Year,AADT,AADT Cars,AADT Trucks,Location
544236,Niagara,HARTLAND/SOMERSET,HARTLAND/SOMERSET TOWN LINE RD,HOSMER RD,HARTLAND RD,,2-WAY,2019,630,505,124,"(43.305356, -78.592088)"
530374,Erie,CHEEKTOWAGA/LANCASTER,TRANSIT RD,LOSSON RD,BROADWAY,BETWEEN,2-WAY,1993,23900,,,"(42.888287, -78.696919)"
534241,Erie,Buffalo,E AMHERST ST,PARKRIDGE AV,RT 62 BAILEY AV,,1-WAY,2013,2820,2696,123,"(42.940182, -78.815628)"
534536,Erie,BUFFALO,LINWOOD AVE,W UTICA ST,W FERRY ST,BETWEEN,,2021,2595,,,"(42.913393, -78.867459)"
532008,Erie,Hamburg,BIG TREE RD,RT 75 ST FRANCIS RD,BAYVIEW RD,,2-WAY,1981,6100,,,"(42.772077, -78.845412)"
540325,Niagara,Lockport,CLINTON ST,MILL ST,LAKE AV,BETWEEN,2-WAY,2002,4800,,,"(43.181267, -78.682278)"
534861,Erie,"TONAWANDA, BUFFALO",VULCAN ST,RT 266 NIAGARA ST,TONAWANDA ST,,2-WAY,1997,5000,,,"(42.957977, -78.910214)"
534057,Erie,Grand Island,BASE LINE RD,RT 324 GRAND ISLAND BLVD,BEDELL RD,BETWEEN,2-WAY,1982,5400,,,"(43.03418, -78.966014)"
530148WB,Erie,Buffalo,GOODELL ST,ELLICOTT ST,ELM ST,BETWEEN,1-WAY,2019,15189,14382,806,"(42.894552, -78.867068)"
534521,Erie,Hamburg,LAKE VIEW RD,RT 5 LAKE SHORE RD,BURKE RD,,2-WAY,1981,2900,,,"(42.715142, -78.939933)"
540918,Niagara,Wheatfield,LASALLE EXPRESSWAY,NIAGARA FALLS CITY LN,WILLIAMS RD,,2-WAY,1976,4300,,,"(43.074219, -78.944956)"
534881,Erie,Amherst,WEHRLE DR,RT 277 UNION RD,CAYUGA RD,,2-WAY,1994,16300,,,"(42.949594, -78.749135)"
540090,Niagara,"PORTER, WILSON",LAKE RD,RANSOMVILLE RD,RT 425 WILSON,,2-WAY,1998,1500,,,"(43.305286, -78.869637)"
534228,Erie,Cheektowaga,DINGENS ST,BUFFALO CITY LN,RT 240 HARLEM RD,BETWEEN,2-WAY,2015,4868,4123,744,"(42.877513, -78.788645)"
520103,Erie,Evans,NYS THRUWAY,SILVER CREEK (M58),ERIE CO LN,BETWEEN,2-WAY,2008,27230,,,"(42.559087, -79.098301)"
540322,Niagara,Lockport,N TRANSIT ST,NIAGARA ST,GRAND ST,,2-WAY,2000,4600,,,"(43.172187, -78.696856)"
534536,Erie,Buffalo,LINWOOD AVE,W UTICA ST,W FERRY ST,,1-WAY,2012,2885,2820,64,"(42.913393, -78.867459)"
534102,Erie,Buffalo,CLINTON,WASHINGTON ST,RT 5 ELLICOTT ST,,1-WAY,1985,6300,,,"(42.88519, -78.872842)"
530088,Erie,Hamburg,MILESTRIP EXPWY,RT 5 HAMBURG TURNPIKE,RT 62 SOUTH PARK AV,BETWEEN,2-WAY,1991,18600,,,"(42.789748, -78.836281)"
533136,Erie,Orchard Park,US 219 @ Milestrip Rd,,,,RAMP,2009,3560,,,"(42.786866, -78.772219)"
536273,Erie,Marilla,FOUR ROD RD,LIBERIA RD,WILLISTON RD,,2-WAY,2015,670,,,"(42.823653, -78.536254)"
540079,Niagara,Pendleton,CAMPBELL BLVD,NIAGARA CO LN,BEAR RIDGE RD,,2-WAY,2000,7500,,,"(43.089141, -78.77226)"
530573,Erie,Amherst,UNION RD,WEHRLE DR,RT 5 MAIN ST,BETWEEN,2-WAY,2015,13203,12830,372,"(42.955329, -78.75481)"
536219,Erie,Lancaster,SCHWARTZ RD,HALL RD,WILLIAM ST,,2-WAY,2003,4300,,,"(42.879604, -78.607207)"
540567,Niagara,Niagara Falls,NIAGARA THRUWAY,RT 62 NF BLVD,RT 182 PORTER AV,,2-WAY,1991,22400,,,"(43.103188, -78.982531)"
534599,Erie,BUFFALO,MICHIGAN AVE,HIGH ST,NORTH ST,BETWEEN,,2021,5039,,,"(42.901597, -78.86259)"
534396,Erie,Clarence,GOODRICH RD,CLARENCE CENTER RD,COUNTY RD,,2-WAY,2010,4271,,,"(43.021396, -78.636987)"
546056,Niagara,Hartland,HARTLAND RD,ROYALTON TN LN,RT 104 RIDGE RD,BETWEEN,2-WAY,1974,920,,,"(43.229463, -78.576109)"
534533,Erie,Buffalo,LINCOLN PKWY,FOREST AV,RT 198 SCAJAQUADA EXPWY,,2-WAY,2006,4800,,,"(42.929443, -78.873925)"
530361,Erie,Concord,CASCADE RD,ERIE CO LN,RT 39 W MAIN ST,BETWEEN,2-WAY,2004,10800,,,"(42.487736, -78.693314)"
530436,Erie,Tonawanda,SHERIDAN DR,PARKER BLVD,START OLAP RT 62 NF BLVD,BETWEEN,2-WAY,1980,25200,,,"(42.980759, -78.829908)"
540123,Niagara,Niagara,WITMER RD,I-190,RT 265 MILITARY RD,,2-WAY,1999,9850,,,"(43.129987, -79.012341)"
534573,Erie,Hamburg,MCKINLEY PKWY,CLARK ST,QUINBY DR,,2-WAY,1984,9400,,,"(42.735989, -78.81267)"
534131,Erie,Cheektowaga,CAYUGA CREEK RD,RT 240 HARLEM RD,WILLIAM ST,,2-WAY,1986,5600,,,"(42.879042, -78.764269)"
544239,Niagara,HARTLAND/SOMERSET,HARTLAND/SOMERSET TOWN LINE RD,JOHNSON CREEK RD,CARMEN RD,,2-WAY,2007,500,,,"(43.30315, -78.504119)"
534759,Erie,Clarence,SALT RD,RT 5 MAIN ST,GREINER RD,,2-WAY,1990,3200,,,"(42.986065, -78.587458)"
536098,Erie,Depew,LEDYARD AVE,WALDEN AVE,GEORGE URBAN BLVD,,2-WAY,2011,1800,,,"(42.913374, -78.709393)"
530287,Erie,Buffalo,NIAGARA ST,I-190 RAMPS,PORTER AV,BETWEEN,2-WAY,1981,12400,,,"(42.898788, -78.889813)"
540923,Niagara,Niagara Falls,NIAGARA ST,RT 384 S RAINBOW BLVD,3RD ST,,2-WAY,2004,8100,,,"(43.088236, -79.060729)"
536498,Erie,Amherst,MAPLE RD,SWEET HOME RD,RT 263 MILLERSPORT HWY,,2-WAY,1982,12400,,,"(42.991166, -78.794847)"
530071,Erie,Hamburg,CAMP RD,I-90,RT 20 SOUTHWESTERN BLVD,BETWEEN,2-WAY,1976,19600,,,"(42.747824, -78.853126)"
534804,Erie,Buffalo,STEVENSON ST,N LEGION DR,RT 16 SENECA ST,,2-WAY,1998,4500,,,"(42.857712, -78.814822)"
536462,Erie,Hamburg,Pleasant Ave,ROGERS RD,PLEASANT AVE,BETWEEN,2-WAY,2010,5075,,,"(42.7334, -78.86372)"
N9123N,Erie,Tonawanda,Niagara Thruway,Vulcan St (Exit 14),Kenmore Ave/Sheridan Dr (Exit 15),BETWEEN,NB,2015,34938,,,"(42.972991, -78.911966)"
530232,Erie,Elma,AURORA EXPWY,RT 20A/78 BIG TREE RD,MAPLE ST,BETWEEN,2-WAY,1995,13800,,,"(42.784567, -78.595676)"
534540,Erie,Cheektowaga,LOSSON RD,TOWERS BLVD,BORDEN RD,BETWEEN,2-WAY,1980,4500,,,"(42.880133, -78.713302)"
544238,Niagara,HARTLAND/SOMERSET,HARTLAND/SOMERSET TOWN LINE RD,RT 148 QUAKER RD,JOHNSON CREEK RD,,2-WAY,2019,489,443,45,"(43.303664, -78.539624)"
544038,Niagara,Wheatfield,CAYUGA DR EXT,NIAGARA FALLS CITY LN,WILLIAMS RD,,2-WAY,1994,4600,,,"(43.092209, -78.942105)"
530553,Erie,Buffalo,NIAGARA THRUWAY,RT 198 SCAJAQUADA EXPWY (N11),AMHERST ST (N12),BETWEEN,2-WAY,2004,51500,,,"(42.932107, -78.901706)"
534993,Erie,Orchard Park,WARD RD,SCHERFF RD,COLE RD,,2-WAY,2011,649,621,27,"(42.696022, -78.725561)"
544096,Niagara,Lockport,LINCOLN AVE,LOCKPORT CITY LN,AKRON RD,,2-WAY,2009,5882,5719,162,"(43.152869, -78.660438)"
534475,Erie,Buffalo,JEFFERSON AVE,BROADWAY,GENESEE ST,BETWEEN,2-WAY,2004,11000,,,"(42.894568, -78.853948)"
539029,Erie,Clarence,KRAUS RD,NY5 MAIN ST,GREINER RD,,2-WAY,2010,1800,,,"(42.976233, -78.619624)"
533404,Erie,Amherst,I-990 @ Sweet Home Rd,,,,RAMP,2008,1200,,,"(43.019561, -78.79585)"
534343,Erie,Buffalo,FOREST AVE,GRANT ST,ELMWOOD AV,,2-WAY,1990,11600,,,"(42.927816, -78.880207)"
540059,Niagara,Royalton,LEWISTON RD,NIAGARA CO LN,GRISWOLD ST,,2-WAY,1979,980,,,"(43.129076, -78.482868)"
540100,Niagara,Porter,MAIN ST (RT 18F),RT 93 YOUNGSTOWN-LOCKPORT RD,JACKSON ST,,2-WAY,2001,1300,,,"(43.252898, -79.049831)"
534802,Erie,Buffalo,STARIN AVE,PARKSIDE AV,KENMORE AV,,2-WAY,2007,13200,,,"(42.957444, -78.843844)"
531117,Erie,Buffalo,S DIVISION ST,ELM ST,MICHIGAN AV,,1-WAY,2012,2074,,,"(42.881724, -78.86983)"
540306,Niagara,Royalton,CHESTNUT RIDGE RD,GRISWOLD ST,ROYALTON CENTER RD,,2-WAY,1997,1900,,,"(43.157205, -78.525043)"
536035,Erie,AURORA,BLAKELY CORNERS RD,CENTER ST,OLEAN RD,BETWEEN,,2023,1518,,,"(42.733941, -78.596465)"
536475,Erie,Clarence,SHIMERVILLE RD,ROLL RD,CLARENCE CENTER RD,,2-WAY,2006,5700,,,"(43.003307, -78.662155)"
540113,Niagara,Niagara Falls,WHIRLPOOL BRIDGE,USA,CANADA,,2-WAY,1999,2079,2079,0,"(43.109232, -79.058196)"
547020,Niagara,Cambria,COMSTOCK RD,NY 31,UPPER MPUNTAIN RD,BETWEEN,2-WAY,2015,389,,,"(43.15226, -78.787726)"
534560,Erie,Elma,MAPLE ST,WEST BLOOD RD,RT 400 EXPWY,,2-WAY,2006,8900,,,"(42.79407, -78.621587)"
537019,Erie,Alden,SULLIVAN RD,WYOMING CO LN,ALDEN VILL LN,,2-WAY,2013,518,,,"(42.88576, -78.478772)"
537099,Erie,Buffalo,OHIO ST,LOUISIANA ST,CHICAGO ST,BETWEEN,2-WAY,2005,3300,,,"(42.866033, -78.86761)"
536480,Erie,Orchard Park,POWERS RD,MURPHY RD,RT 277 CHESTNUT RIDGE RD,,2-WAY,2011,2489,2428,60,"(42.733451, -78.757124)"
530492,Erie,Amherst,MAIN ST,N FOREST RD,UNION RD,BETWEEN,2-WAY,2010,35600,,,"(42.960734, -78.75754)"
533130,Erie,Grand Island,I-190 @ West River Pkwy / Long Rd,,,,RAMP,2014,825,,,"(43.046296, -78.988923)"
536443,Erie,Lackawanna,RIDGE RD,RT 5 HAMBURG TURNPIKE,S Park Ave,,2-WAY,1992,12800,,,"(42.82694, -78.841799)"
530057,Erie,West Seneca,CLINTON ST,FRENCH RD,RT 277 UNION RD,BETWEEN,2-WAY,1998,11800,,,"(42.860029, -78.764567)"
530021,Erie,Buffalo,RT 5,RIDGE RD,TIFFT ST,BETWEEN,2-WAY,1980,32700,,,"(42.833209, -78.853523)"
536335,Erie,Amherst,SWEET HOME RD,N ELLICOTT CREEK RD,COMMERCE DR,,2-WAY,1996,18700,,,"(43.023754, -78.798899)"
546080,Niagara,Porter,RANSOMVILLE RD,BRALEY RD,YOUNGSTOWN RD,,2-WAY,2020,1063,912,150,"(43.271329, -78.909685)"
534554,Erie,Amherst,MAPLE RD,BAILEY AV,SWEET HOME RD,,2-WAY,1982,12400,,,"(42.990814, -78.810991)"
540111,Niagara,Niagara Falls,RAINBOW BRIDGE,USA,CANADA,,2-WAY,2008,8576,8576,0,"(43.090411, -79.068238)"
530268,Erie,Amherst/Tonawanda,NIAGARA FALLS BLVD,RT 324 SHERIDAN DR,MAPLE RD,BETWEEN,2-WAY,1982,26100,,,"(42.988655, -78.822656)"
536441,Erie,West Seneca,RIDGE RD,SLADE RD,RT 240 ORCHARD PARK RD,BETWEEN,2-WAY,1978,23600,,,"(42.828996, -78.780988)"
530136,Erie,WEST SENECA,CENTER STREET(RT 16),RT 277 UNION ROAD,LEIN ROAD,BETWEEN,,2021,2335,,,"(42.839248, -78.723258)"
542043,Niagara,PENDLETON/WHEATFIELD,PENDLETON/WHEATFIELD TOWN LINE RD,TONAWANDA CREEK RD,CRESENT DR,,2-WAY,2018,926,891,34,"(43.056379, -78.822489)"
534161,Erie,Hamburg,CLARK ST,MCKINLEY PKWY,ABBOTT RD,BETWEEN,2-WAY,2002,8800,,,"(42.73507, -78.804809)"
539515,Erie,Aurora,Davis Rd,Ellicott Rd,Mill Rd,,2-WAY,,,,,"(42.730141, -78.681628)"
544138,Niagara,Pendleton,N TONA CREEK RD,RT 270 CAMPBELL BLVD,IRISH RD,,2-WAY,2009,1962,1874,87,"(43.07628, -78.741425)"
534605,Erie,Elma,MILESTRIP RD,RT 187 TRANSIT RD,WILLARDSHIRE RD,,2-WAY,1997,700,,,"(42.789575, -78.69406)"
543034,Niagara,Lewiston,NY 104 / RMSP,,,,RAMP,2014,475,,,"(43.132866, -79.046625)"
530205,Erie,Cheektowaga,BROADWAY,RT 277 UNION RD,DICK RD,BETWEEN,2-WAY,1993,14500,,,"(42.903922, -78.740591)"
530552,Erie,Buffalo,NIAGARA THRUWAY,PORTER AV/PEACE BR (N9),RT 198 SCAJAQUADA EXPWY (N11),BETWEEN,2-WAY,2003,54100,,,"(42.920496, -78.899925)"
530917,Erie,Buffalo,CHURCH ST,RT 384 DELAWARE AV,MAIN ST,,2-WAY,2003,11900,,,"(42.883374, -78.876946)"
M4183,Erie,Amherst,NYS THRUWAY,Depew/Lockport/NY 78 (Exit 49),Niagara Falls/I-290 (Exit 50),BETWEEN,2-WAY,2012,50250,,,"(42.950747, -78.724594)"
530095,Erie,Hamburg,SOUTH PARK AVE,BIG TREE RD,RT 179 MILESTRIP RD,BETWEEN,2-WAY,2007,16700,,,"(42.781228, -78.823814)"
536214,Erie,Elma,BULLIS RD,GIRDLE/SCHWARTZ RDS,ELMA/MARILLA TN LN,BETWEEN,2-WAY,2012,6212,,,"(42.839655, -78.57996)"
531017,Erie,Amherst,N ELLICOTT CREEK,RT 62 NF BLVD,SWEET HOME RD,,2-WAY,1992,1300,,,"(43.022242, -78.806133)"
534178,Erie,Tonawanda,COLVIN BLVD,BRIGHTON RD,Eggert Rd,,2-WAY,2015,19521,18735,785,"(42.994433, -78.852672)"
530102,Erie,Cheektowaga,UNION RD,GENESEE ST,RT 33 KENSINGTON EXPWY,BETWEEN,2-WAY,1989,22700,,,"(42.928745, -78.75412)"
544000,Niagara,Niagara Falls,10TH ST,NIAGARA ST,RT 62 (SB) FERRY AV,,2-WAY,2015,1884,1846,37,"(43.089337, -79.050155)"
530012,Erie,Cheektowaga,UNION RD,S GEORGE URBAN BLVD,GENESEE ST,BETWEEN,2-WAY,1981,26000,,,"(42.92305, -78.754131)"
544228,Niagara,North Tonawanda,Old Falls Blvd,ROBINSON ST,Louisa St,,2-WAY,1992,3900,,,"(43.043917, -78.831056)"
544335,Niagara,Niagara Falls,PORTAGE RD,RT 384 BUFFALO AV,MACKENNA AV,,2-WAY,2007,1300,,,"(43.08424, -79.04029)"
536367,Erie,Amherst,SOUTH FOREST RD,WEHRLE DR,RT 5 MAIN ST,,2-WAY,2007,5700,,,"(42.956171, -78.759302)"
541009,Niagara,Wheatfield,WITMER RD,N TONAWANDA CITY LN,RT 62 NF BLVD,,2-WAY,2017,2821,2706,114,"(43.086183, -78.901298)"
530179,Erie,West Seneca,SOUTHERN EXPWY,RIDGE RD,I-90 NYS THRUWAY,BETWEEN,2-WAY,1991,45800,,,"(42.832765, -78.791923)"
534535,Erie,Buffalo,LINWOOD AVE,SUMMER ST,W UTICA ST,,1-WAY,2012,2562,,,"(42.907783, -78.86923)"
540061,Niagara,Porter,YOUNGTN-LKPT RD,RT 18 CREEK RD,CR 36 YOUNGSTOWN RD,,2-WAY,2002,2200,,,"(43.257899, -79.006339)"
530408,Erie,Tonawanda,RIVER RD,RT 325 SHERIDAN DR,I-190 GRAND ISLAND BR,BETWEEN,2-WAY,2007,5900,,,"(42.988773, -78.935684)"
540481,Niagara,North Tonawanda,WHEATFIELD ST,RT 265/384 RIVER RD,Oliver St,,2-WAY,1998,7200,,,"(43.035315, -78.880814)"
544202,Niagara,Porter,RANSOMVILLE RD,BALMER RD,RT 93 YOUNGSTOWN-LOCKPORT RD,,2-WAY,2002,2900,,,"(43.236166, -78.909557)"
540090,Niagara,"PORTER, WILSON",LAKE RD,RANSOMVILLE RD,RT 425 WILSON,,2-WAY,1975,1500,,,"(43.305286, -78.869637)"
533103,Erie,Buffalo,RT 198 - NY 384 DELAWARE AVE RAMP,,,,RAMP,2011,800,,,"(42.933897, -78.867673)"
530151,Erie,Buffalo,KENSINGTON EXPWY,BEST ST,EAST UTICA ST,BETWEEN,2-WAY,1999,69200,,,"(42.907516, -78.843877)"
534447,Erie,Wales,HUNTERS CREEK RD,HOLLAND TN LN,WARNER HILL RD,,2-WAY,2000,1000,,,"(42.708847, -78.524523)"
540135,Niagara,Royalton,ROCHESTER RD,GASPORT RD,RT 271/31E MAIN ST,,2-WAY,2019,6427,5679,747,"(43.196782, -78.567272)"
530493,Erie,Buffalo,BROADWAY,JEFFERSON AV,FILLMORE AV,BETWEEN,2-WAY,1982,9800,,,"(42.89153, -78.845851)"
530929,Erie,Buffalo,Church St,Rt 384 Delaware Ave,Lower Terrace,,2-WAY,2014,16430,,,"(42.883822, -78.879387)"
530116,Erie,Lancaster,BROADWAY,RT 78 TRANSIT RD,CENTRAL AV (CR 57),BETWEEN,2-WAY,1987,13700,,,"(42.901437, -78.68472)"
530919,Erie,"TONAWANDA,AMHERST",NIAGARA FALLS BLVD,KENMORE AV,RT 324 SHERIDAN DR,,2-WAY,1991,19400,,,"(42.970072, -78.823361)"
534907,Erie,Cheektowaga,WILLIAM ST,I-90 NYS THRUWAY,CAYUGA CREEK RD,,2-WAY,1986,20100,,,"(42.883881, -78.762971)"
530057,Erie,West Seneca,CLINTON ST,FRENCH RD,RT 277 UNION RD,BETWEEN,2-WAY,2002,12000,,,"(42.860029, -78.764567)"
530421,Erie,West Seneca,HARLEM RD,MINERAL SPRINGS RD,RT 354 CLINTON ST,BETWEEN,2-WAY,1992,14600,,,"(42.86886, -78.787149)"
536436,Erie,Lancaster,RANSOM RD,RT 20 BROADWAY,WALDEN AV,BETWEEN,2-WAY,2015,3635,3424,210,"(42.907225, -78.592994)"
540036,Niagara,Lewiston,CREEK RD,RT 104 RIDGE RD,BLAIRVILLE RD,,2-WAY,1988,4050,,,"(43.206797, -79.017722)"
535211,Erie,West Seneca,Forrestal Ln,Dead End,Wenro Pl,,2-WAY,2014,171,,,"(42.855684, -78.799374)"
530281,Erie,Amherst,GROVER CLEVELAND HWY,RT 62 BAILEY AV,EGGERT RD,BETWEEN,2-WAY,2014,11119,,,"(42.9681, -78.809329)"
534829,Erie,Buffalo,SYCAMORE ST,LATHROP ST,WALDEN AV,,2-WAY,2006,4600,,,"(42.902007, -78.825488)"
532209,Erie,Buffalo,OKELL ST,US 62 SOUTH PARK AVE,MCKINLEY PKWY,,2-WAY,2013,846,,,"(42.838026, -78.821666)"
534950,Erie,Grand Island,E RIVER RD,WHITEHAVEN RD,STONY POINT RD,,2-WAY,2005,2200,,,"(43.053755, -78.921254)"
534150,Erie,Buffalo,CAZENOVIA ST,N LEGION DR,RT 16 SENECA ST,,2-WAY,2019,5155,4725,429,"(42.852286, -78.807979)"
530190,Erie,Hamburg,SOUTH PARK AVE,N VILL LN,RT 20 SOUTHWESTERN BLVD,BETWEEN,2-WAY,1978,10700,,,"(42.730795, -78.825558)"
534601,Erie,Buffalo,MICHIGAN AVE,BEST ST,E UTICA ST,,2-WAY,2004,2500,,,"(42.907861, -78.862492)"
540329,Niagara,Cambria,NORTH RIDGE RD,RT 425 N RIDGE RD,START RT 104 OLAP @ PLANK RD,,2-WAY,2002,1800,,,"(43.211453, -78.817404)"
534736,Erie,CLARENCE,ROLL RD,RT 78 TRANSIT RD,SHIMERVILLE RD,BETWEEN,,2023,7424,,,"(43.000261, -78.676014)"
544253,Niagara,Wheatfield,WALMORE RD,RT 62 NF BLVD,LOCKPORT RD,,2-WAY,2012,5839,,,"(43.109368, -78.926932)"
536476,Erie,CHEEKTOWAGA,PINE RIDGE RD,WILDY ST,GENESEE ST,BETWEEN,,2022,6686,,,"(42.917353, -78.793872)"
540320,Niagara,Newfane,LKPT OLCOTT RD,Drake Settlement Rd,RT 18 LAKE RD,,2-WAY,1982,2800,,,"(43.321521, -78.71301)"
530451,Erie,"CHEEKTOWAGA,WEST SENECA",CLINTON ST,BUFFALO CITY LN,RT 240 HARLEM RD,BETWEEN,2-WAY,1995,18400,,,"(42.871525, -78.790716)"
540091,Niagara,"WILSON, NEWFANE",LAKE RD,RT425 WILSON,RT 78 OLCOTT,,2-WAY,1975,1450,,,"(43.32821, -78.744126)"
534628,Erie,Amherst,N FRENCH RD,RT 263 MILLERSPORT HWY,HOPKINS RD,BETWEEN,2-WAY,2011,17802,,,"(43.034615, -78.742871)"
544048,Niagara,Lockport,DAVISON RD,AKRON RD,RT 31 EAST AV,BETWEEN,2-WAY,1988,8000,,,"(43.163157, -78.665262)"
536450,Erie,Elma,BOWEN RD,CHAIRFACTORY RD,RT 354 CLINTON ST,,2-WAY,1997,5400,,,"(42.848852, -78.640536)"
534496,Erie,Buffalo,KENSINGTON AVE,EGGERT RD,BUFFALO CITY LN,,2-WAY,2011,7775,,,"(42.943303, -78.8005)"
534926,Erie,Orchard Park,ANGLE RD,MILESTRIP RD,MICHAEL RD,,2-WAY,2014,1329,1270,58,"(42.799951, -78.71437)"
534567,Erie,Buffalo,MASTEN AVE,NORTH ST,BEST ST,,2-WAY,2001,1300,,,"(42.903219, -78.859726)"
534723,Erie,West Seneca,RESERVE RD,RT 277 UNION RD,RT 20 SOUTHWESTERN BLVD,,2-WAY,2017,2778,2604,173,"(42.811282, -78.733641)"
530072,Erie,Hamburg,S WESTERN BLVD,RT 75 CAMP RD,RT 62 SOUTH PARK AV,BETWEEN,2-WAY,1980,14000,,,"(42.757096, -78.839951)"
534443,Erie,Amherst,HOPKINS RD,DODGE RD,N FRENCH RD,,2-WAY,1989,7100,,,"(43.029694, -78.737925)"
536400,Erie,Buffalo,I-190 @ Church St,,,AT,RAMP,2009,5415,,,"(42.884903, -78.884153)"
530299,Erie,Hamburg,LAKE ST,RT 62/391 MAIN ST,LEGION DR,BETWEEN,2-WAY,1982,15100,,,"(42.7225, -78.83905)"
544246,Niagara,Cambria,UPPER MTN RD,THRALL RD,RT 270 CAMBRIA-LOCKPORT TOWN LINE RD,,2-WAY,2016,3974,3659,314,"(43.169888, -78.761112)"
536114,Erie,Buffalo,WASHINGTON ST,SCOTT ST,SENECA ST,,2-WAY,2004,8100,,,"(42.878464, -78.875635)"
530034,Erie,Amherst,SHERIDAN DR,EVANS ST,YOUNGS RD,BETWEEN,2-WAY,1992,20200,,,"(42.978463, -78.730602)"
544172,Niagara,Niagara Falls,PACKARD RD,RT 62 (SB) FERRY AV,RT 62 NF BLVD,,2-WAY,1994,11800,,,"(43.0919, -79.01421)"
536422,Erie,Cheektowaga,CLEVELAND DR,I-90 NYS THRUWAY,BEACH RD,,2-WAY,2010,11698,,,"(42.945239, -78.763416)"
546020,Niagara,WHEATFIELD,SCHULTZ RD,US 62 NIAGARA FALLS BLVD,MOYER RD,BETWEEN,,2023,1920,,,"(43.072385, -78.850974)"
532124,Erie,Marilla,TWO ROD RD,RT 354 CLINTON ST,MARILLA TN LN,,2-WAY,2013,2175,,,"(42.862347, -78.555926)"
540339,Niagara,Niagara Falls,MAIN ST,LOCKPORT ST,RT 182 CLEVELAND AV,,2-WAY,1973,13800,,,"(43.104986, -79.052964)"
540104,Niagara,Lockport,LOCKPORT BYPASS,HINMAN/OHIO STS (ERIE CANAL),LOCKPORT S CITY LN,,2-WAY,1997,14300,,,"(43.152006, -78.711025)"
534747,Erie,CLARENCE,SALT RD,GREINER RD,CLARENCE CENTER RD,BETWEEN,,2023,3263,,,"(42.996644, -78.587394)"
536133,Erie,Eden,NEW JERUSALEM RD,EVANS TOWN LN,US 62,,2-WAY,2015,715,,,"(42.639297, -78.914292)"
534610,Erie,West Seneca,MINERAL SPRG RD,BUFFALO CITY LN,RT 240 HARLEM RD,BETWEEN,2-WAY,1986,15800,,,"(42.863623, -78.794058)"
534624,Erie,Amherst,N FRENCH RD,E ROBINSON RD,SWEET HOME RD,BETWEEN,2-WAY,2012,16953,16636,316,"(43.034751, -78.804741)"
530078,Erie,Tonawanda,S GRAND ISLAND BRG,RIVER RD (N17),GRAND ISLAND TN LN (N18A),BETWEEN,2-WAY,2001,63500,,,"(42.997946, -78.935738)"
530006,Erie,Amherst,MAIN ST,RT 240 HARLEM RD,I-290 YOUNGMANN EXP,BETWEEN,2-WAY,2011,25034,,,"(42.961094, -78.77664)"
544022,Niagara,Pendleton,BEACH RIDGE RD,TOWNLINE RD,RT 270 CAMPBELL BLVD,,2-WAY,2007,2300,,,"(43.101469, -78.795506)"
536470,Erie,"ORCHARD PARK,HAMBURG",ABBOTT RD,RT 179 MILESTRIP RD,LAKE AV,BETWEEN,2-WAY,1985,9700,,,"(42.79244, -78.793387)"
540037,Niagara,Porter,LAKE RD,ROBERT MOSES PKWY,PORTER CENTER RD,,2-WAY,2004,1700,,,"(43.281642, -78.96235)"
536431,Erie,WALES,HUNTERS CREEK RD,WARNER HILL RD,RT 78 STRYKERSVILLE RD,BETWEEN,,2021,1223,,,"(42.750355, -78.531687)"
534074,Erie,Buffalo,BEST ST,JEFFERSON AV,WOHLERS AV,,2-WAY,2008,8700,,,"(42.903806, -78.851124)"
534200,Erie,Alden,CRIT-MUR CR RD,RT 33 GENESEE ST,NEWSTEAD TN LN,,2-WAY,1991,1800,,,"(42.94984, -78.480787)"
534919,Erie,Amherst,YOUNGS RD,RT 324 SHERIDAN DR,MAPLE RD,,2-WAY,2004,15100,,,"(42.982136, -78.724842)"
534113,Erie,Boston,TREVETT RD,BOSTON TOWN LN,BROWN HILL RD,,2-WAY,2014,526,494,31,"(42.61034, -78.728327)"
536236,Erie,Boston,MILL ST,BOSTON STATE RD,WEST TILLEN RD,,2-WAY,2010,640,,,"(42.628387, -78.740829)"
536352,Erie,Grand Island,LONG RD,I-190 SB ACC,GRAND ISLAND BLVD NY324 OVLP,,2-WAY,2007,3000,,,"(43.048643, -78.989419)"
530131,Erie,Buffalo,SENECA ST,KEATING ST/I-190,BABCOCK ST,BETWEEN,2-WAY,1998,8500,,,"(42.868857, -78.829914)"
534559,Erie,Elma,MAPLE ST,AURORA/ELMA TN LN,WEST BLOOD RD,,2-WAY,2017,7935,7611,323,"(42.788409, -78.620524)"
540033,Niagara,Porter,L RIVER RD (RT 18F),LEWISTON/PORTER TN LN,YOUNGSTOWN S VILL LN,,2-WAY,1990,2700,,,"(43.232332, -79.05093)"
546057,Niagara,Wheatfield,HILL RD,RT 425 SHAWNEE RD,TOWNLINE RD,,2-WAY,2020,1667,1578,88,"(43.078988, -78.828351)"
530185,Erie,Tonawanda,MAIN ST,TONAWANDA CITY LN,FLETCHER ST,BETWEEN,2-WAY,2001,9300,,,"(43.013563, -78.879433)"
544152,Niagara,Lockport,NIAGARA ST,SUNSET DR,W JACKSON ST,,2-WAY,2006,1700,,,"(43.180504, -78.730146)"
534808,Erie,Clarence,STRICKLER RD,RT 5 MAIN ST,GREINER RD,,2-WAY,1999,1600,,,"(42.982533, -78.607231)"
